编号,厂家,名字,编码,类型,分类,药店,市场价,销售价
2169,,步长 冠心舒通胶囊,6950080000000 ,0,459,华联连锁药店,89.9,74.92
2168,陕西步长制药有限公司,步长 脑心通胶囊,6950080000000 ,0,459,华联连锁药店,43.2,36
2167,辉瑞制药有限公司,络活喜（Norvasc）苯磺酸氨氯地平片,6958700000000 ,0,459,华联连锁药店,33.6,28
2166,,利焕 硝苯地平缓释片(Ι,6915950000000 ,0,459,华联连锁药店,13.2,11
2165,拜耳医药保健有限公司,拜新同（Adalat GITS）硝苯地平控释片,6924150000000 ,0,459,华联连锁药店,31.2,26
2164,赛诺菲(杭州)制药有限公司,安博诺 厄贝沙坦氢氯噻嗪片,6950640000000 ,0,459,华联连锁药店,37.2,31
2163,,安博维 厄贝沙坦片,6950640000000 ,0,459,华联连锁药店,34.8,29
2162,北京万生药业有限责任公司,舒尼亚 替米沙坦片,6942720000000 ,0,459,华联连锁药店,15.6,13
2161,华润三九(黄石)药业有限公司,999三九 小儿咳喘灵颗粒,6921870000000 ,0,26,华联连锁药店,30,25
2160,山东达因海洋生物制药股分有限公司,伊甘欣 甘草锌颗粒,6927850000000 ,0,4,华联连锁药店,31.2,26
2159,葵花药业集团佳木斯鹿灵制药有限公司,葵花 小儿氨酚黄那敏片,6944180000000 ,0,26,华联连锁药店,14.28,11.9
2158,华润三九（北京）药业有限公司,999（三九）小儿氨酚黄那敏颗粒,6921750000000 ,0,26,华联连锁药店,16.56,13.8
2157,北京同仁堂股份有限公司同仁堂制药厂,同仁堂健儿消食口服液,6904580000000 ,0,4,华联连锁药店,23.64,19.7
2156,西安杨森制药有限公司,吗丁啉多潘立酮混悬液,6922150000000 ,0,29,华联连锁药店,16.2,13.5
2155,葵花药业集团（冀州）有限公司,葵花 小儿清肺化痰口服液,6926250000000 ,0,26,华联连锁药店,35.76,29.8
2154,葵花药业集团(重庆)有限公司,葵花 小儿止咳糖浆,6943120000000 ,0,26,华联连锁药店,13.2,11
2153,美国安士制药有限公司,迪巧 儿童维D钙咀嚼片,362211000000 ,0,4,华联连锁药店,107.76,89.8
2152,安舒贴（天津）外用制剂科技有限公司,葵花牌 退热贴,6949510000000 ,0,26,华联连锁药店,14.16,11.8
2151,哈药集团制药六厂,护彤 小儿氨酚黄那敏颗粒,6900570000000 ,0,26,华联连锁药店,15.36,12.8
2103,江苏黄河药业股份有限公司,克菲尔 磷酸哌嗪宝塔糖,6931320000000 ,0,4,华联连锁药店,15.48,12.9
2102,山东达因海洋生物制药股份有限公司,达因 盖笛欣 复方碳酸钙泡腾颗粒,6927850000000 ,0,4,华联连锁药店,57.6,48
2101,武汉健民药业集团股份有限公司,龙牡壮骨颗粒,6920340000000 ,0,4,华联连锁药店,20.4,17
2056,江中药业股份有限公司,江中 健胃消食片,6903760000000 ,0,4,华联连锁药店,12.6,10.5
2055,广州王老吉药业股份有限公司,三公仔 小儿七星茶颗粒,6901420000000 ,0,4,华联连锁药店,17.4,14.5
2054,江西江中药业股份有限公司,江中复方草珊瑚含片,6903760000000 ,0,9,华联连锁药店,9.6,8
2053,南京白敬宇制药有限责任公司,白敬宇 茶苯海明片,6915950000000 ,0,3,华联连锁药店,5.88,4.9
2052,西安碑林药业股份有限公司,碑林 金嗓清音丸,6917030000000 ,0,16,华联连锁药店,19.2,16
2051,中山市恒生药业有限公司,中智银黄颗粒,6916080000000 ,0,9,华联连锁药店,9.6,8
2005,,百灵鸟 双羊喉痹通颗粒,6924080000000 ,0,9,华联连锁药店,23.04,19.2
2004,广州市花城制药厂,花城 藿胆丸,6927770000000 ,0,9,华联连锁药店,8.4,7
2003,河南省济源市济世药业有限公司,济药 冬凌草片,6927750000000 ,0,16,华联连锁药店,4.8,4
2002,兰州和盛堂制药有限公司,和盛堂 金参润喉合剂2,6922310000000 ,0,9,华联连锁药店,26.4,22
2001,桂林三金药业股份有限公司,三金 桂林西瓜霜喷剂,6939260000000 ,0,16,华联连锁药店,13.8,11.5
1968,北京同仁堂股份有限公司,同仁堂耳聋左慈丸,6904580000000 ,0,304,华联连锁药店,18,15
1967,武汉五景药业有限公司,五景 盐酸萘甲唑啉滴鼻液,6908570000000 ,0,305,华联连锁药店,10.68,8.9
1966,广东恒健制药有限公司,恒健 睿和堂 滴耳油,6920190000000 ,0,304,华联连锁药店,24,20
1963,太极集团重庆桐君阁药厂有限公司,太极 鼻窦炎口服液,6902330000000 ,0,305,华联连锁药店,21.36,17.8
1962,广西邦琪药业集团有限公司,邦琪复方鱼腥草颗粒,6927660000000 ,0,9,华联连锁药店,23.4,19.5
1961,无锡济民可信山禾药业股份有限公司,黄氏 黄氏响声丸,6905160000000 ,0,305,华联连锁药店,16.2,13.5
1960,山东步长制药股份有限公司,步长 香菊胶囊,6927760000000 ,0,305,华联连锁药店,19.8,16.5
1959,苏州东瑞制药有限公司,西可韦盐酸西替利嗪片,6921730000000 ,0,305,华联连锁药店,9.6,8
1958,四川迪康科技药业股份公司,迪康 通窍鼻炎颗粒,6938270000000 ,0,305,华联连锁药店,14.64,12.2
1957,曼秀雷敦（中国）药业有限公司,曼秀雷敦 Mentholatum 复方薄荷脑鼻用吸入剂,1074220602 ,0,305,华联连锁药店,11.4,9.5
1956,国药集团德众（佛山）药业有限公司,德众 鼻炎康片,6925460000000 ,0,305,华联连锁药店,26.4,22
1955,江西珍视明药业有限公司,珍视清 复方尿维氨滴眼液,6927370000000 ,0,303,华联连锁药店,27.08,22.57
1954,武汉五景药业有限公司,五景珍珠明目滴眼液,6908570000000 ,0,301,华联连锁药店,3,2.5
1953,山东博士伦福瑞达制药有限公司,小润洁 复方新斯的明牛磺酸滴眼液,6924100000000 ,0,301,华联连锁药店,28.44,23.7
1952,湖北远大天天明制药有限公司,白内停 吡诺克辛钠滴眼液,6935900000000 ,0,251,华联连锁药店,14.4,12
1951,江西闪亮制药有限公司,闪亮 复方门冬维甘滴眼液,6940080000000 ,0,301,华联连锁药店,14.4,12
1914,云南植物药业有限公司,云植红霉素眼膏,6923330000000 ,0,303,华联连锁药店,7.2,6
1913,芜湖张恒春药业有限公司,张恒春明目地黄丸,6923410000000 ,0,251,华联连锁药店,7.2,6
1912,新乡华青药业有限公司,恒久远 盐酸金霉素眼膏,6941460000000 ,0,303,华联连锁药店,5.04,4.2
1911,杭州天目山药业股份有限公司,天目山珍珠明目滴眼液,6901610000000 ,0,301,华联连锁药店,14.4,12
1910,AstraZeneca AB,雷诺考特 布地奈德鼻喷雾剂,6923880000000 ,0,305,华联连锁药店,46.8,39
1909,武汉五景药业有限公司,五景 色甘酸钠滴眼液,6908570000000 ,0,303,华联连锁药店,10.8,9
1908,山东博士伦福瑞达制药有限公司,润洁 硫酸锌尿囊素滴眼液,624091000000 ,0,303,华联连锁药店,19.2,16
1907,曼秀雷敦（中国）药业有限公司,曼秀雷敦乐敦康复方磺胺甲_唑钠滴眼液,9617250000000 ,0,251,华联连锁药店,30,25
1906,曼秀雷敦(中国)药业有限公司,曼秀雷敦小乐敦复方牛磺酸滴眼液,6917250000000 ,0,251,华联连锁药店,30,25
1905,山东博士伦福瑞达制药有限公司,蓝润洁复方硫酸软骨素滴眼液,6924090000000 ,0,301,华联连锁药店,16.2,13.5
1904,山东博士伦福瑞达制药有限公司,润洁萘敏维滴眼液,6924090000000 ,0,303,华联连锁药店,13.8,11.5
1903,曼秀雷敦(中国)药业有限公司,曼秀雷敦乐敦清 复方氯化钠滴眼液,6917250000000 ,0,302,华联连锁药店,34.2,28.5
1902,湖北远大天天明制药有限公司(原武汉天天明药业),瑞珠聚乙烯醇滴眼液,6935900000000 ,0,301,华联连锁药店,23.04,19.2
1901,浙江莎普爱思药业股份有限公司,莎普爱思苄达赖氨酸滴眼液,6923480000000 ,0,251,华联连锁药店,54,45
1861,浙江天一堂药业有限公司,天一堂石斛夜光丸,6906950000000 ,0,301,华联连锁药店,22.8,19
1860,江西珍视明药业有限公司,珍视明四味珍层冰硼滴眼液,6927370000000 ,0,301,华联连锁药店,26.4,22
1859,浙江莎普爱思药业股份有限公司,莎普爱思 苄达赖氨酸滴眼液,6923480000000 ,0,251,华联连锁药店,63.6,53
1858,曼秀雷敦(中国)药业有限公司,曼秀雷敦复方门冬维甘滴眼液(新乐敦),6917250000000 ,0,301,华联连锁药店,23.76,19.8
1857,"Glaxo Wellcome, S.A",辅舒良 丙酸氟替卡松鼻喷雾剂,6950850000000 ,0,305,华联连锁药店,102,85
1856,万特制药(海南)有限公司,百为哈 氯雷他定糖浆,6939050000000 ,0,28,华联连锁药店,15,12.5
1855,山东达因海洋生物制药股份有限公司,伊可新 维生素AD滴剂(1岁以上)胶囊型,6927850000000 ,0,4,华联连锁药店,33.6,28
1854,,伊可新 维生素AD滴剂(0-1岁) 胶囊型,6927850000000 ,0,4,华联连锁药店,50.4,42
1853,,汤臣倍健 天然维生素E软胶囊,6940860000000 ,0,502,华联连锁药店,94.8,79
1852,,汤臣倍健 左旋肉碱茶多酚荷叶片 减肥,6940860000000 ,0,506,华联连锁药店,190.8,159
1851,,汤臣倍健 维生素C片,6930160000000 ,0,502,华联连锁药店,118.8,99
1807,,绿A（Green A）天然螺旋藻精片,6922630000000 ,0,502,华联连锁药店,129.6,108
1806,,汤臣倍健 锌咀嚼片,6940860000000 ,0,502,华联连锁药店,94.8,79
1805,,钙尔奇(Caltrate) 小添佳咀嚼片 钙片巧克力味,6921360000000 ,0,4,华联连锁药店,118.8,99
1804,,汤臣倍健 蛋白粉礼盒,6940860000000 ,0,502,华联连锁药店,307.2,256
1803,,汤臣倍健 液体钙软胶囊 钙片 中老年钙成人钙,6940860000000 ,0,502,华联连锁药店,94.8,79
1802,,碧生源常润茶 润肠通便,6931180000000 ,0,506,华联连锁药店,165.6,138
1801,,碧生源牌常菁茶（原碧生源牌减肥茶）,6931180000000 ,0,506,华联连锁药店,159.6,133
1759,惠氏制药有限公司,钙尔奇D 碳酸钙D3片,6921360000000 ,0,502,华联连锁药店,55.2,46
1758,惠氏制药有限公司,钙尔奇 碳酸钙D3咀嚼片(Ⅱ),6921360000000 ,0,502,华联连锁药店,70.8,59
1757,惠氏制药有限公司,金钙尔奇 Caltrate 碳酸钙维D3元素片,6921360000000 ,0,502,华联连锁药店,129.6,108
1756,,同仁堂 破壁灵芝孢子粉胶囊,4897020000000 ,0,502,华联连锁药店,1176,980
1755,,金奥力 葛根枳_软胶囊 护肝,6922290000000 ,0,504,华联连锁药店,82.8,69
1754,江西汇仁药业有限公司,汇仁 肾宝片,6938000000000 ,0,504,华联连锁药店,386.4,322
1753,,金日牌 美国洋参口服液,6916500000000 ,0,503,华联连锁药店,54,45
1752,,三勒浆抗疲劳液,6908260000000 ,0,503,华联连锁药店,65.4,54.5
1751,,贡尖梅朵牌红景天五味子口服液,6941790000000 ,0,503,华联连锁药店,54,45
1750,,汤臣倍健 维生素B族片,6930160000000 ,0,504,华联连锁药店,118.8,99
1749,,汤臣倍健 角鲨烯软胶囊,6940860000000 ,0,504,华联连锁药店,238.8,199
1748,,汤臣倍健 雄纠纠益康胶囊,6940860000000 ,0,504,华联连锁药店,190.8,159
1747,,汤臣倍健 番茄红素维生素E软胶囊,6940860000000 ,0,504,华联连锁药店,190.8,159
1746,,同仁堂（TRT）三七,6935210000000 ,0,502,华联连锁药店,468,390
1745,,同仁堂 总统牌 纳豆葡萄籽胶囊,6911700000000 ,0,502,华联连锁药店,261.6,218
1744,国产,同仁堂（TRT） 鱼油软胶囊 辅助降血脂,3611700000000 ,0,505,华联连锁药店,288,240
1743,北京,同仁堂 总统牌北京同仁堂蜂王浆冻干粉胶囊,6911700000000 ,0,502,华联连锁药店,429.6,358
1742,,汤臣倍健 蜂胶 巴西绿蜂胶软胶囊+维生素C橘子味,6940860000000 ,0,505,华联连锁药店,238.8,199
1741,,汤臣倍健 蜂王浆胶囊,6940860000000 ,0,505,华联连锁药店,213.6,178
1740,中国珠海,汤臣倍健 大豆磷脂软胶囊,6930160000000 ,0,505,华联连锁药店,94.8,79
1739,6.93E+12,汤臣倍健 大蒜精油软胶囊,2017060000000 ,0,505,华联连锁药店,118.8,99
1738,国产,汤臣倍健 鱼油软胶囊,6940860000000 ,0,505,华联连锁药店,178.8,149
1737,重庆华邦制药股份有限公司,必伏 联苯苄唑凝胶,6920330000000 ,0,32,华联连锁药店,13.08,10.9
1736,南通百益制药有限公司,百益 复方氢溴酸东莨菪碱贴膏,6937670000000 ,0,3,华联连锁药店,5.4,4.5
1735,上海先灵葆雅制药有限公司,艾洛松 糠酸莫米松乳膏,6936230000000 ,0,31,华联连锁药店,32.4,27
1734,广东恒健制药有限公司,恒健鱼石脂软膏,6920190000000 ,0,5,华联连锁药店,8.4,7
1733,深圳大佛药业有限公司,达芬霖 盐酸羟甲唑啉喷雾剂,6911050000000 ,0,305,华联连锁药店,22.56,18.8
1732,郑州密丽药业有限公司,密丽除疤膏,6928400000000 ,0,34,华联连锁药店,78,65
1731,四川省通园制药有限公司,普元 除湿止痒洗液,6930320000000 ,0,31,华联连锁药店,39.6,33
1730,广东罗浮山国药股份有限公司,罗浮山 百草油,6926290000000 ,0,5,华联连锁药店,14.4,12
1729,湖南千金湘江药业股份有限公司,千金 聚维酮碘溶液,6934810000000 ,0,33,华联连锁药店,18,15
1728,浙江仙琚制药股份有限公司,仙琚 糠酸莫米松乳膏/芙美松,6923700000000 ,0,31,华联连锁药店,18.6,15.5
1727,上海运佳黄浦制药有限公司,信龙 尿素乳膏,6924360000000 ,0,34,华联连锁药店,9.36,7.8
1726,上海运佳黄浦制药有限公司,信龙 尿素维E乳膏,6924360000000 ,0,34,华联连锁药店,10.2,8.5
1725,齐鲁制药有限公司,#NAME?,6915800000000 ,0,32,华联连锁药店,23.76,19.8
1724,西安杨森制药有限公司,金达克宁 酮康唑乳膏,6922150000000 ,0,32,华联连锁药店,23.5,23.5
1723,上海延安药业(湖北)有限公司,无极膏 复方倍氯米松樟脑乳膏,6920110000000 ,0,33,华联连锁药店,4.2,3.5
1722,湖南迪诺制药有限公司,舒夫林 丁酸氢化可的松乳膏,6930050000000 ,0,31,华联连锁药店,16.8,14
1721,安徽新和成皖南药业有限公司,新和成 克霉唑乳膏,6928620000000 ,0,32,华联连锁药店,6,5
1720,北京华素制药股份有限公司,孚琪 联苯苄唑乳膏,6931840000000 ,0,33,华联连锁药店,11.52,9.6
1719,广东华润顺峰药业有限公司,顺峰康霜 曲咪新乳膏,6920380 ,0,32,华联连锁药店,5.4,4.5
1718,,柳_刀The Lancet 生理盐水,6948810000000 ,0,36,华联连锁药店,23.88,19.9
1717,广东恒健药业有限公司,恒健 水杨酸苯酚贴膏,6920190000000 ,0,34,华联连锁药店,4.68,3.9
1716,上海卫生材料厂有限公司,鱼跃 愈裂贴膏,6958890000000 ,0,34,华联连锁药店,4.2,3.5
1715,成都迪康药业有限公司,迪康 肤痒颗粒（无糖型),6938270000000 ,0,31,华联连锁药店,17.4,14.5
1714,福建太平洋制药有限公司,太平 阿昔洛韦乳膏,6922100000000 ,0,5,华联连锁药店,1.8,1.5
1713,广东南国药业有限公司,南国 马来酸氯苯那敏片,6933740000000 ,0,5,华联连锁药店,6,5
1712,马应龙药业集团股份有限公司,马应龙 红霉素软膏,6901990000000 ,0,5,华联连锁药店,3.84,3.2
1711,上海强生有限公司,邦迪 苯扎氯铵贴,6917000000000 ,0,36,华联连锁药店,6.24,5.2
1710,重庆华邦制药有限公司,邦力 维胺酯维E乳膏,6920330000000 ,0,5,华联连锁药店,22.2,18.5
1709,广东恒诚制药有限公司,安隆 复方醋酸曲安奈德溶液,6920670000000 ,0,31,华联连锁药店,23.76,19.8
1708,漳州片仔癀药业股份有限公司,片仔癀 复方片仔癀软膏,6901410000000 ,0,5,华联连锁药店,42,35
1707,上海运佳黄浦制药有限公司,信龙 炉甘石洗剂,6924360000000 ,0,31,华联连锁药店,10.92,9.1
1706,天津金耀药业有限公司,尤卓尔 丁酸氢化可的松乳膏,6936040000000 ,0,31,华联连锁药店,27,22.5
1705,昆明滇虹药业有限公司,皮康王 复方酮康唑软膏,6921880000000 ,0,32,华联连锁药店,7.2,6
1704,江苏迪赛诺制药有限公司,希尔生 二硫化硒洗剂,6943670000000 ,0,31,华联连锁药店,30,25
1703,西施兰（南阳）药业股份有限公司,西施兰夏露 乌洛托品溶液喷剂,6927310000000 ,0,34,华联连锁药店,18.6,15.5
1702,上海中华药业有限公司,龙虎 清凉油,69052200000000 ,0,16,华联连锁药店,3.6,3
1701,西安杨森制药有限公司,西安杨森 曲安奈德益康唑乳膏（派瑞松）,6922150000000 ,0,31,华联连锁药店,23.4,19.5
1700,曼秀雷敦（中国）药业有限公司,曼秀雷敦 复方薄荷脑软膏,6917250000000 ,0,31,华联连锁药店,9.6,8
1699,广西玉林制药集团有限责任公司,玉林 湿毒清胶囊,6901370000000 ,0,31,华联连锁药店,19.8,16.5
1698,华润三九医药股份有限公司,999三九 皮炎平复方醋酸地塞米松乳膏,6901340000000 ,0,31,华联连锁药店,10.8,9
1697,华润三九(南昌)药业有限公司,999皮炎平 糠酸莫米松凝胶,6926720000000 ,0,31,华联连锁药店,13.2,11
1696,贵州金桥药业有限公司,神奇珊瑚癣净,6932970000000 ,0,32,华联连锁药店,24,20
1695,Novartis Consumer Health Schweiz AG,兰美抒盐酸特比萘芬乳膏,7640150000000 ,0,32,华联连锁药店,36,30
1694,成都九芝堂金鼎药业有限公司,九芝堂 足光散,6920980000000 ,0,31,华联连锁药店,9,7.5
1693,福建省力菲克药业药业有限公司,力菲 维A酸乳膏,6931510000000 ,0,31,华联连锁药店,18,15
1692,西安杨森制药有限公司,采乐 酮康唑洗剂 50ml,6922150000000 ,0,31,华联连锁药店,34.8,29
1685,华润三九医药股份有限公司,999皮炎平 复方醋酸地塞米松乳膏,6901340000000 ,0,31,华联连锁药店,10.8,9
1684,辽宁新高制药有限公司,唯达宁 硝酸益康唑喷雾剂,6925610000000 ,0,32,华联连锁药店,54.96,45.8
1683,中美天津史克制药有限公司,百多邦莫匹罗星软膏 中美史克,6913990000000 ,0,33,华联连锁药店,26.4,22
